	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10
18	180.988339524604	104.562900753546	206.402757655468	-83.0110867410582	273.944287031919	217.81744646712	49.8673397171685	54.1241443448994	20.8635416078352	4.74031665358692
19	30.824247843612	-68.1357567291011	-125.193039298939	134.299393339883	115.52277760109	56.2687659375731	-19.9905583066045	73.9673419802371	-247.149689222565	205.671717937287
20	-209.927538516988	110.646527653007	-101.176436711411	133.230495280047	95.4418818070408	36.9505019946223	49.7938046633537	27.9675756423509	185.360040358314	76.2120462206615
21	-29.4956315139752	127.718142507212	-20.7006475836963	80.1636741350815	-109.78490267678	198.618820481747	-99.5364780860096	216.182523940819	13.9884645957379	18.8549769973655
22	187.945698693119	4.43913639848412	191.587090508288	53.3194143496243	173.797113087181	228.681051812521	-9.14156288950761	104.973989347229	207.245297953506	98.635312048086
23	-70.6896311128679	149.431595222882	-11.7961090647492	-85.0154529451145	-22.2473649365252	108.863010740104	118.084202575917	15.014889203096	-105.260332264436	4.22461756355813
24	218.212946595396	-17.2858858884556	91.0047210017671	26.672744883387	-27.7374389406545	169.132934315416	-55.471889113403	-133.64304266864	14.7751711651856	15.8213912417153
25	24.9296711312196	27.4780229446726	-71.9010476195793	146.920738139052	101.632871286094	197.602550070287	100.712140893324	85.7052142447678	12.2946975406194	-64.0698839000462
26	142.974184958806	-69.6089474795257	170.161655163882	19.4050286306547	-23.6586410779972	74.3723391194786	-76.5259142299643	103.04127729025	-109.851975393758	205.706010545187
27	-29.6776971756815	139.870957255215	2.2073245581464	-33.1981257370233	175.801421549981	-25.9526215751946	-53.4321999405663	43.8100805980972	-9.78631065520329	-41.9695795733261
28	-81.8937885877489	86.2024133903316	101.107497687314	-148.355255397571	-20.5916674548313	-73.2970835048555	-79.7589992620813	36.0533281076207	46.9814581596239	-1.65849744349809
29	-12.6823786366565	64.6648165004144	-65.7312716179788	165.648155090448	-13.5686795623743	-150.314150475713	-55.9078177607019	-4.6321782711476	159.613275347912	73.4964791170023
30	-43.0448001507214	173.684153961285	112.708928976893	61.461213502971	-44.930192097576	11.8508682369623	86.005039179633	-114.311231282757	14.9455943905904	96.8753547611451
31	-190.753139260432	195.898620645903	-36.888342797239	96.2968515573356	62.2191981158861	-125.763741190058	118.770799564999	156.205144686696	31.3405418691114	3.87100817353503
32	-95.6832102304842	-1.6244449389912	26.6895242907076	20.4599838618084	3.51760699537855	-118.399430210332	7.69194918799802	-16.7817934503647	-90.0999135046196	63.1277622669063
33	33.1413803633792	8.25950280216113	85.5995341340098	-61.8079481569511	139.58794138026	36.6234911325804	160.095843834413	-51.789297672984	84.1537309298334	40.0750294725755
34	85.9625167307073	-33.4542064199037	96.910669769353	44.9390976551136	86.1372679902896	39.5524097138487	146.13256208327	149.440263794048	8.56662081931604	110.468383829032
35	70.2572708128305	133.582016180201	-78.7744891299463	-30.9369501119394	-71.0036387062307	20.4948143608325	52.4076902659372	-111.577172719959	-66.2782913296483	234.064716730217
36	53.3102345768937	73.4403589696316	182.342359597038	82.657401156409	96.9391724064321	175.631919021138	-1.65000379619615	87.8658374784209	120.546976993164	173.540688869553
37	46.008310734709	66.1369802152895	-116.238276638822	83.7738619839235	15.9000824810733	-115.650679663531	86.6161651418638	7.78178966763531	172.227974846274	70.6735341092367
38	-62.925077006963	41.1543871418544	39.6230261843851	-40.9058370791394	30.6912875535761	114.394143078532	27.3458348810875	34.8080091946503	168.24229391885	45.3752736712924
39	141.158499065894	180.268976765151	-41.9613724495209	-88.7466167317376	107.004600881371	-4.77810317187117	-129.945107562926	296.744282957457	98.4596447241582	103.591633498231
40	4.64350534689067	254.452053368175	-108.587334174507	74.9079544681182	169.540563989909	-7.01633772019597	5.93985015919393	-235.199180480033	106.408165106474	18.4927643986263
41	77.4248963234604	7.10496250581461	76.8577547894251	-100.346962321694	152.172971932096	129.663908453821	67.7209262565324	166.633235135798	172.745661966422	-2.06061475400789
42	-116.563064318862	3.57956353203969	92.4905790688883	-176.853150798829	145.788656238998	39.0877340979111	194.830148049244	59.3066756692984	140.793578704453	-3.59318986323787
43	-7.31980377065258	-116.120105545197	96.8418487715075	-233.197935020667	5.45849565467098	80.7621553725578	97.4142392600948	73.925425299327	-53.8130892477666	-252.969579016696
44	-154.791741245611	80.4925192492184	-222.411312983391	-191.700161942501	-141.901885423745	90.9893356260786	-76.7165798291924	50.6446283893209	-25.4519775482593	-82.8798977333621
45	22.4243285245934	109.253489227772	90.3481972085897	-42.7570624251926	118.439318868855	-43.2534165422408	-42.8366305459827	-9.28602924494005	197.913246561615	124.773656015561
46	-127.775035065528	-20.3714910938593	10.5097002147989	-15.6307763854095	237.650145709073	-101.252268999727	-54.933955297297	-175.064117725252	33.8341308147192	-42.5240539689707
47	101.781087559367	88.3365157200769	4.50697485216734	-89.3627873409547	-129.127076471135	-275.408263980777	75.2790581392351	-84.9019881913638	130.302792691217	37.4287124473455
48	18.0747074736554	78.3749273127563	-16.015424660801	-47.0893780263455	113.301676465975	78.8850848194736	3.37809756780256	-160.437201551871	48.3545826938793	155.64787350668
49	10.8216219817142	-20.8415881709919	38.6192667089621	50.9379514288193	-32.7137029414179	39.4679553665039	8.22596533690995	70.1739077346304	-136.896763142633	183.992519392766
50	153.272976091478	71.3362277833595	-68.8130705027063	88.9883246544442	9.00829711191543	55.7269412136389	-39.3060481810938	-155.258632632535	-134.3710203233	114.345379280995
51	-17.1172874908065	-245.634342340927	35.8012334178186	130.349158441575	156.023217804401	40.8368136136223	32.1049591857653	233.613541960172	-9.25078818077296	239.94535197935
52	67.2710400258687	56.7253509079837	7.4432487219899	234.254209400716	-59.1386848573119	-48.0207969067112	-44.3754227146478	112.480579606814	208.834238084939	39.3962158866429
53	205.325484786058	149.569926325649	-167.311751018116	151.827025534726	94.6310004505559	40.769484430248	50.9135574122953	9.49906077611379	31.4957125584944	72.3204238823303
54	30.7406477571257	82.8682140546658	20.1479660648887	50.6343876317116	47.4605208453069	-42.3970001824182	171.408376914964	-10.9869023946021	71.8902402578181	65.8302555355229
55	-1.76018074146531	79.0907608527579	-104.498303020626	-95.8427015952732	153.487390022493	-2.49316924503203	-1.39340853151043	-98.5602197821553	133.419403640777	134.328887212506
56	-111.105252666541	-63.3501784786704	-5.80095176699523	-38.9956461421528	-106.848212882887	-98.7112677110506	122.576598157634	161.114656198951	213.419866547245	158.938379545873
57	-27.0114388022766	71.5430707885895	33.810248128204	-91.7017515798652	53.5767414768974	-143.507308225514	-145.968663799801	86.2943447445769	113.932281247721	-167.430057953137
58	102.871679932831	29.5171253293166	77.0379710845393	118.29085480359	66.9791978992388	45.4195511291904	39.2142110754239	-79.9564612045841	205.444040749489	12.3758221490405
59	-51.8406018590975	231.742854280957	33.9859237058204	85.9365122186024	55.8311359645173	48.2138737484124	136.902597325779	122.312082185208	-7.9407168760807	114.877128350454
60	86.9206566176249	39.4847277364678	94.5587476433003	203.507369912117	137.016772742043	228.652378359977	224.763411828642	228.690254670325	-11.3827359212433	47.9047524451256
61	41.2824338870619	199.33789544531	139.773396723026	-46.914400260129	37.0254154569068	-31.8616364205965	-144.828970844098	2.24454409249845	-101.933632314252	57.8616995975
62	-93.1638089772674	217.566316363088	23.5856200115237	19.8973374851251	18.1514312306742	-31.2269707619823	144.538804509147	-82.3163807738139	-5.46734728157919	124.54942964051
63	67.8491269995009	139.959511583258	103.351488643044	64.2054049007621	37.4074266721575	99.6432969710153	-45.219130417964	4.31662361127913	-81.1286521969555	6.87156046986468
64	128.670612147833	131.926522314157	124.981898064525	84.0336416049927	167.545402198971	64.4088447136874	-171.64458099586	-185.391751151949	10.5728226176763	-106.835893744836
65	-67.9146564935231	86.9692499849384	175.477865429295	-8.92505392364625	100.788281572691	-26.9128176853364	136.544871810496	25.1030349281595	145.880352241195	11.493643168189
66	63.498165923229	-26.327623538791	-0.861175696333682	-21.4617541095322	176.011806672988	54.476179266092	301.482537976639	-7.08261176337307	106.146387129335	210.58939099495
67	-115.718171577428	-101.847000148235	2.81092657618025	169.275618462859	34.2971591918545	72.5328929369608	-119.670866095272	-15.1712391241954	-13.8213051015783	223.144414654584
68	20.5963990748812	-19.6051194646976	-32.2444891003338	-119.878531247324	-84.953851119514	80.3800983714926	226.985030989319	-18.121219549331	-68.3413527969284	-34.3899522165062
69	-6.76964464809853	30.4394387284272	-61.215869797329	167.692866320423	188.8344914584	174.357523001563	131.146305987568	148.652058415514	39.3823187780224	145.951828557032
70	-10.8758771641684	-34.4196652074804	-158.557125073881	171.099339009875	8.03215385794885	71.1983201747863	189.447192423571	19.3578955697094	74.9182230416512	-76.9238071031035
71	57.1589006142965	194.875002692618	112.234316701369	38.3045049214054	12.3079503785816	139.632697481859	49.4582076934332	142.334386737082	-58.2024021816351	118.399144708477
72	102.238093024325	-12.7990584027565	-118.451191474232	-153.282376016856	16.2114580782639	79.8566721623361	-78.7238698046196	-2.59605438983965	52.2711250497731	-156.237968885793
73	155.260753914041	-53.2725159898879	-21.4603890977097	121.202543353732	55.3013401061344	-46.3659133876656	-92.7784134245857	-166.694841584829	32.9650128218959	115.119117372467
74	-159.428729468658	-63.1577238569027	-67.4271170035149	-41.84322135087	45.5372494299795	5.21958791788178	-82.60365197021	168.738483558627	-47.919682665152	-38.2596062318208
75	-31.568811962409	-160.976156089071	50.0812095367071	120.094933567169	-9.86008996969728	81.2313329080696	-74.7010451973516	-103.448310256966	10.7326929159627	83.7375563767132
76	116.671176091959	212.445402763434	-45.8948019909841	43.7566364054212	-21.8371878663357	-36.5255398536347	-55.5407402447745	103.333931798377	21.8665851092811	-25.7074326108511
77	121.798025564935	68.503541070419	-17.7751910135456	76.7720066495992	-48.1990532749128	19.1788097083027	29.0458767854823	-1.78733873011802	-49.7878281634195	87.3034430961864
78	-25.5263900182508	-85.1933687018769	99.4209312128461	154.819998792091	51.6938738401669	31.0324935423372	-39.7484150248784	-80.1200845056187	-28.4436958183672	78.680693716244
79	68.0084146732561	25.599673112442	-94.5898316719517	96.2479643926055	78.2032603823364	87.7354145910343	2.86984118890607	-47.0416085580998	-125.515251375711	-112.124776268731
80	167.591541767551	105.614586905874	79.8526247254291	-62.3987742571833	111.73764112062	74.6228542227385	79.199545381588	34.7052742194338	-39.3704101846525	20.10980146829
81	69.3598226634423	97.0638161931389	77.1231083354497	-49.9730608134303	-106.3230099539	152.098422327998	12.0839143454927	116.124198891444	117.677624054403	112.857798546815
82	-212.931418692383	140.200047220877	157.403043604836	-61.5772103977136	66.7493343957502	38.3150081134303	166.120950233472	89.0727022046221	81.6520406890059	165.295994328242
83	30.1535516039055	-35.3319935001918	71.5981217870171	-80.0120322610673	169.007094724606	-7.09097172630594	225.593549937063	141.743518214222	221.836306610924	161.174490894098
84	63.5200660382138	-17.5632968967813	-160.979600951526	71.5706082970688	-22.0999979868908	-83.1455640514198	6.45640189781053	131.134779917281	23.5436244299536	-16.0242212421385
85	72.3270731578841	112.209742494594	-140.409087821107	23.8874571677823	-199.376860918411	88.7374333550155	3.71888355456301	-14.1357032716947	-26.2606448646763	14.9968784863805
86	80.5887711193788	98.4029619875273	112.963468761144	143.247492795744	-113.756412202384	105.468067538051	-160.576630801886	184.652279643559	-69.6926630349646	229.527625907232
87	209.187977006388	120.850838022718	-11.1693028858849	64.1661910863805	17.2027849624402	-89.1266093087826	138.928836974113	199.244786131284	59.5622347269423	61.1175067555464
88	52.6749890740364	91.3444698408603	119.724612166464	-29.7393072969865	264.032618015333	113.524304674839	-62.2964596096222	-120.114079337203	18.1337058803472	-84.2056135448656
89	96.3584763354013	17.0053721733924	128.988118349897	53.6493061799917	73.220630886407	41.7981560226311	-58.0900307704686	19.687815490346	44.7654344407083	44.8454071231179
90	60.1625902446593	55.0596739161422	130.378245217419	2.87622541099953	48.9922172634003	49.1294971927351	-227.912085934315	87.8316054741719	101.849740174809	38.1387811867021
91	161.182972716672	-80.7122210934253	-11.2484260531495	21.7144489735607	-20.5148863077496	-33.481504109823	-1.3489342689182	114.875133566477	103.556895454223	-132.791895739296
92	41.2491196984683	135.179421376336	199.369724814455	210.053446307388	5.26761788464051	-117.716342843473	-19.4970235393213	134.659247861861	129.507606402436	23.8673397559642
93	309.310262264619	9.86540530289564	-57.0463895182981	80.6709959069778	98.2788925827871	-9.37356214970563	20.9042533757212	11.11325314686	-131.192773126694	-28.6771190573828
94	-53.1270655440911	47.2367662160975	51.6026616953802	-62.5888263766998	131.357121044048	33.5759939531218	214.582829761177	71.5930545094202	-35.7171602034199	160.735820332414
95	40.1627056434573	246.563977052157	69.1753985480102	125.378114744832	88.3694264803444	-148.717936667392	124.516328541001	76.402732352261	174.722714364789	-65.7584577453595
96	-79.1516599321118	120.626103578937	112.724858863095	93.3628613609259	51.2081358302005	-19.3462699910563	128.242254733142	-39.0709294423166	5.37502651195559	114.579262266934
97	94.9475313837362	-71.3515036883529	-50.0443912384792	-55.5925435223663	-6.36153023401608	-41.3149315146445	-20.8166270317211	-136.017319012671	45.2252270976996	63.7187460161551
98	73.4029278756595	267.530659793205	30.3074461827437	122.772066914414	127.906683251198	35.2675220226412	36.1468139906068	180.467154760449	76.8583096817563	-19.6254539103509
99	126.842280747885	-13.6809781221837	29.495907097603	215.23119059069	79.9556412574477	-44.2188990266195	120.509882695076	60.6030054916621	57.670067841927	77.6734825453644
100	-3.10268082574682	-16.5340264747902	-93.7007324517155	134.649462515925	-14.3174517643142	4.03980047428914	-63.9668520157756	127.079688956858	0.0767664924259321	12.1227243049888
101	-32.7108188421166	103.011824959771	199.694425432066	27.7648984246625	-50.0845400042512	38.0974532671943	-128.621378616659	35.2077098416368	-43.3302264731676	125.392338231075
102	274.502699793298	-84.3286033713246	264.51068508342	-70.8497419268683	157.43867270214	157.351655408301	101.988050853391	-96.8323164745818	-31.5374919160251	21.4557188839181
103	1.65774601839533	201.355149397781	102.442174371766	-170.1450291982	-14.0602232766865	63.1467808734831	47.1469743474621	238.711609268605	70.5460382873401	103.854067053635
104	-71.9338414856124	-85.2695649542091	-147.913482316395	84.5051247858487	5.18215256873461	27.5884762421152	91.8739000204703	97.2348963963958	-23.4460382711387	150.303481684276
105	43.4931341280485	-12.9849606888385	-83.9839095945347	-67.6935901993693	-21.4403770367045	-28.7984545791942	-147.943494636044	137.638959797005	156.159956255549	248.962861898993
106	12.6614626660667	-11.5699747265403	88.1738964539199	-55.8802080278237	137.663833127823	217.220479756539	-27.6162789313769	-155.849782351369	8.72816519594238	135.672525278725
107	213.36854929468	-23.256564281108	65.9084134600455	158.11635370572	158.589606575126	2.95952675818414	-138.294946804378	-12.1233656599581	136.459957915882	45.2933466898852
108	-151.868209681137	-103.604794598025	75.1531420464505	-83.3383914061351	211.314928391872	13.6314199176306	42.6294390488643	212.697944300225	-26.0767395588535	205.202275925896
109	59.7497026317137	206.922809547046	0.203507948355217	-106.346484273644	6.3815637466291	104.535636201974	165.696936473438	94.1544820915987	-14.733626341734	144.21023581208
110	-91.886771854975	-29.6004106599574	-80.1722586651035	32.8472679950807	169.181160401953	87.7377929202758	-35.961443898451	-57.3668859705148	-254.578526928655	138.692840936409
111	54.8707658579376	203.728000111882	-15.0922581118816	157.66517660263	-41.0784624236427	69.8948158146267	72.3815398981073	-97.5760424711089	-50.8299181780057	265.069993107803
112	90.1597972041251	76.9818726272632	-1.70519773305247	-46.8961815763637	15.932692576422	62.3810694164803	195.565259445622	46.8941704161871	121.636549605979	216.363390747322
113	-128.162330608567	-28.3725348943107	26.9294145658856	-32.0601261650687	130.584766226744	63.8410966948706	71.1342734081895	71.9522168833402	-45.0019718311181	147.465442425493
114	-69.3509857120987	-77.7182488107293	61.3646946045282	48.2666963365115	-32.9908826785016	43.3847601834308	-59.6660202576515	-5.57676324685509	68.1010934719131	-102.596191492947
115	-0.358973962832515	125.899235620548	177.082717594972	2.87952751441404	58.077909244228	149.895764774175	53.4438744444608	-124.284834604409	155.873333011414	153.085579988407
116	176.797476921533	191.491104793791	-39.909247944484	55.2266895547219	-160.970958087655	-83.0905402339108	-22.0386222380072	-6.27196302483819	-50.2123825712407	-109.232000734899
117	70.226004898822	84.0966899089779	55.9000394207496	185.157783030055	-65.703120796619	-31.3672449393499	59.5814956527909	86.4374238421849	69.7714579701826	-94.1830994196218
118	-88.3110013197812	18.0015284077076	46.91587730648	175.85045436715	1.14490076036719	87.9706739695237	59.8729756123996	82.5916979912901	-63.3161340111334	78.1018331373146
119	121.074794693145	191.008927869939	21.1878669101013	27.7335227301052	-5.77640365460294	55.7315929023106	-62.0604620766975	172.144012393845	-105.574773153638	143.654226016819
120	72.325487446821	-108.57136143251	-20.1035051998887	264.977008797912	114.644159574649	-38.7840252342853	9.2144739351153	209.306320140524	-43.6497692074377	117.746253127419
121	54.2352127056635	-14.9383438600838	-192.471470547911	43.2012580302969	105.186774838822	92.3394720419304	-65.4283264896069	172.525441942329	141.908704544448	45.6681072581811
122	-167.876407397688	-55.7545535670129	26.8312389030881	-3.67090314514148	-178.378823671248	56.3304072548957	166.787503865431	51.8620819274998	3.91856442577665	35.5720348798528
123	149.678690442462	109.570597080221	62.2432329991775	-73.8106807170932	154.380404565215	59.6808157156914	-40.1884051753922	5.97147246733964	-20.1982224273916	18.8803851976055
124	73.1594701798271	92.9537833024079	68.6486992605668	-167.556201597265	221.979208789596	-56.8958075541796	75.5861273159207	-128.145450979529	158.669751851464	65.0084686663754
125	156.619065195527	36.5039189801176	-127.974398674508	179.729643793592	76.9615565008241	59.1319824526893	-91.6913356652248	229.852524586488	38.0398426520097	4.70827036788903
126	154.106691349881	36.7138037216793	69.3996218370741	107.696980534923	59.5884389832375	192.673934131212	-22.4663483883527	-88.6397031436969	51.4624328904918	-69.1695833466297
127	-89.7662118221351	-42.5463856470751	-167.130587662179	38.9911878183349	-40.0595253785546	-13.8591247499194	157.748711544918	100.672525477757	-25.4602385453976	-25.9170493486358
128	18.6960201812184	91.2850343165458	130.341131255818	-144.442995011571	-89.5668938307215	171.977950397377	-38.6906764658344	65.0695165268169	45.4238224573783	121.556055203054
129	31.0345840033022	299.245893697181	-144.816068217406	77.9857186983827	88.0620166079792	148.62657506367	-81.1067510193806	-127.965034357044	159.029965301147	-98.2853447432564
130	68.2466858117311	202.667451646768	12.3755322256229	4.44532656297807	35.1141181288012	14.0347202163358	168.938281215728	204.784335560248	111.478213266669	83.468799502644
131	-29.4768060072169	-82.2885826213325	-141.321541119289	-126.129043408682	260.746171133769	62.1925869929045	69.5657258358663	15.9618787608514	15.3720600737529	149.473266619572
132	244.948852527344	192.055836655876	182.999315857177	-15.128908207212	4.68805086486674	-81.5488056390976	-72.8761162937532	188.782651327407	37.981716053292	14.7823524634845
133	88.1490293707273	205.207373295629	-29.6639058055759	8.21730139439133	121.720245221302	95.1515977809595	-173.685203305125	-29.5492823544009	99.5764393663953	167.604727259559
134	150.864012549646	-9.77069344018571	155.842119784065	35.0536942443989	-90.6180958784628	-33.8325701923971	-133.30657885724	-168.965279767318	27.3629653723791	63.9702453491573
135	-15.9591495731057	26.4381394560683	-3.69338069429469	5.52417876784873	-33.7754076826925	52.6760746248637	80.46348463371	82.6423791367623	138.961020632205	154.381197084421
136	152.751816115933	207.74376678597	231.644928723095	-65.9326882958083	-1.79908973032172	-5.20275539960581	-36.7881662550076	36.7916164504086	-7.42995379251422	2.11140465059594
137	-15.4553085713499	91.881015329345	-172.882340769054	-120.17112472262	46.0194731713985	68.185203105899	95.2902985761421	20.638019506917	-17.1649966510858	-25.5274805731005
138	-0.549316484172607	-11.1239876137535	107.243660489456	-183.072681738823	-53.4357002785985	-22.3513637785063	49.8686416541429	126.876201820437	-80.854396373648	17.5641641996401
139	-97.161351529607	142.526051604935	121.516092834544	-21.9121453733519	125.940780976616	45.0978844157766	-119.396266620102	-118.270829655248	170.322468475084	-107.002834400675
140	182.170006739667	65.8491380294702	-70.8823644378143	-85.2978293242143	-21.1019670117779	252.844856658829	87.5793290072044	118.61192933629	63.0400270043862	-86.4006706445477
141	-89.812364741242	95.8703826272703	81.9674368319438	-88.6174204101535	-63.9975300598729	-42.0924505634412	-24.5482869621078	49.8810263995619	54.3242599990839	34.1839294051084
142	-104.884960600371	122.463762950985	36.4785429482279	-157.803914001583	184.021955632535	117.587376101196	-5.95074670190737	2.45063319580849	15.7417252269423	-1.18019228425455
143	47.0972156517606	45.7250241096573	-55.4433914374139	154.524494863913	162.874119997267	89.6883222759869	-19.4610039623414	44.369659469472	241.243110260986	-40.484079908192
144	128.211658358783	-49.2883805699556	123.802057414368	-18.0605652046794	106.244393497279	5.02553365614164	98.6694223724371	-40.2555814837838	-107.884586594029	-4.43148283523682
145	-14.6663815280497	140.320035067578	-70.6946738241128	-56.532125474451	-72.5850289772206	-80.1460461682607	17.4526182515003	-80.7536900491526	54.8992252204054	109.9205826618
146	19.0366346626845	152.985705226971	54.6347349277917	52.3749081578695	52.1696816031545	145.076163893842	106.675732267459	-26.8360284882572	33.8963921594066	104.290752004612
147	71.1967054840791	-15.3754268472825	178.407301911438	181.411185657949	127.935216855148	177.343715135206	91.603157025844	-6.49011103935529	163.764558969465	71.881745092521
148	-62.4850607122446	-66.2278462293099	141.840732396989	239.56228694274	96.2120009065767	283.80763769428	-84.0090340764515	-7.01202174600341	-22.3929970434553	72.1882933100989
149	39.978705694926	44.116172935915	160.76780796443	8.35862774426286	147.941757793848	43.3113792629138	46.9687981871794	-6.30544459226936	46.9141582854012	6.54747192626572
150	-146.50839317881	-5.21347113553923	113.344499927414	-92.2451831368989	-79.0807281340289	81.1814653652309	75.35148558586	-91.7209813643852	44.3442189834234	102.097879838327
151	-44.0267655143373	14.5403259310632	147.582094998665	41.2362953151162	31.611291997096	-16.7183176103663	103.53795535274	136.878416163335	8.57248773017407	162.233698090569
152	53.2750058812001	-0.750933288234656	130.984335304626	73.6477799426393	141.049550050862	109.83220767371	-9.67615317550148	-7.01679860922319	173.118166274308	-29.9721944335767
153	120.069034478303	-203.273932369625	87.7365775045942	-152.422768802867	66.7387269376898	81.8547916063836	153.725966010113	28.0011410720516	45.5510162798561	-21.7318222863288
154	8.18131022031989	113.114812404	24.6724035532982	-18.5221033173486	21.5802738341421	-27.6334490308147	-133.541304161515	62.2855602016967	95.0852327275813	148.884716108697
155	175.835163681233	-54.630715581675	117.116925433639	24.0389445923359	-239.250938677944	-5.93468228646676	145.897581252708	24.9282235655644	-38.3754145490937	201.042426459898
156	81.8283002186684	79.5681479460869	-80.0161858413007	-89.300595665561	128.043065650733	-79.7312700582861	151.761052170181	-60.7171827470571	162.51550735583	-151.929771563127
157	144.78090152617	32.5953360003968	21.3316104830351	-7.05326005537444	-8.44909937810413	229.972329346156	130.582505939514	-30.442176055834	-104.156613599605	-37.1404594112481
158	36.5918538615995	-27.1921642228772	-78.9357255318176	26.2255546705075	-62.5254553522943	-40.9149598373784	-1.67356792009758	140.148449136347	-32.625599808453	129.236672371499
159	-22.3440471345009	31.5421155380815	131.71259007171	137.264744461834	-19.7090770162197	-28.7857596844592	119.486923417885	10.6159502029978	46.7429977665191	82.07213960062
160	76.1130441800946	19.4526633022522	130.064833909544	23.3165408018671	220.826225288128	-169.672873094482	65.4485645946772	-161.514968786686	77.9518788151833	120.990437283263
161	54.1715638248081	94.9300109936561	77.8914664646981	-1.23942300311099	21.2573201123285	-25.4938030376424	2.37130712472155	48.5190841699111	-106.112549697139	30.2444757350866
162	75.4033221860114	72.5748069551897	145.460095202554	-27.8386406129836	-128.963554123753	65.590373972205	24.0055695504643	119.994863164938	143.450425372898	90.9947029408112
163	100.407259312447	196.824383293313	-16.7416893328643	-162.843907514909	-117.832508697933	26.0605859406974	8.81516237436498	-79.6725944588091	45.8819641880033	-22.1532807419724
164	130.925891359986	87.3512739934074	-155.909596044501	5.05004387137174	22.9446982886985	-112.516304699997	35.4262702126974	278.92334922257	-98.2376996273881	9.60999374450817
165	-50.4147612140642	58.5045177851663	158.389505121926	55.8173560881867	145.50932126288	79.0231736773193	89.6630438371814	87.7806414098198	38.6017809385441	49.2617371089736
166	5.81563705771454	80.4743729804995	86.8059856188179	176.98120587252	48.3242892587302	33.4775437216727	-78.3898295680922	126.939719879282	-100.893961582498	168.861741681318
167	169.836483789385	-33.2344561443321	51.2896806466124	2.30625727902746	186.48579924058	-70.599112798517	119.399718796242	94.2949355989947	156.204319757664	98.6694865905152
168	-21.1310728146119	147.409693281682	30.8443740898854	-33.4443182415609	-27.612937787574	-0.167427743764904	-128.667777745832	-31.497914749235	128.51751173703	127.132986471024
169	-106.739428220813	149.113776508749	-102.58387876049	210.534690245985	-29.2338879367585	50.0532542179515	21.1760782651825	3.35425461537357	53.1408294831522	70.7852483018382
170	52.8180377172162	158.795015462175	-5.72788015962765	5.99022683362048	160.07174332711	49.7200399139578	214.240522035858	-48.4666716836264	6.74322446755846	44.7796272753864
171	168.13536030574	116.497102643139	-124.799937919579	105.559701693486	-64.9004316050207	48.6681283705639	-41.7762751565632	-144.912815844445	-24.0597724005761	-121.247203685583
